Hospital_Id,Hospital_name,State,Insurance
10395,Mayo Clinic - Phoenix,PennsylvaniaRhode Island,no
10396,Hospitals of the University of Pennsylvania,Oklahoma,yes
10397,University of Wisconsin Hospital,Massachusetts,no
10398,Massachusetts General Hospital,North Carolina,no
10399,NYU Langone Hospital,New York,yes
10400,Stanford Health Care-Stanford Hospital,New York,no
10401,The Johns Hopkins Hospital,North Dakota,yes
10402,Ronald Reagan UCLA Medical Center,Wyoming,no
10403,Cleveland Clinic Fairview Hospital,Michigan,yes
10404,NYU Langone Hospital,Oklahoma,no
10405,UCSF Medical Center,Ohio,no
10406,University of Michigan Hospitals,Wyoming,yes
10407,Mayo Clinic - Phoenix,Washington,no
10408,Mayo Clinic,Vermont,no
10409,Mayo Clinic - Phoenix,Florida,no
10410,Cedars-Sinai Medical Center,Missouri,yes
10411,Massachusetts General Hospital,Utah,yes
10412,Brigham And Women's Hospital,PennsylvaniaRhode Island,no
10413,Mayo Clinic - Phoenix,Mississippi,no
10414,NYU Langone Hospital,Vermont,yes
10415,Cedars-Sinai Medical Center,Iowa,no
10416,University of Wisconsin Hospital,Maine,no
10417,Massachusetts General Hospital,Florida,no
10418,Ronald Reagan UCLA Medical Center,Iowa,yes
10419,Mayo Clinic,Louisiana,no
10420,UCSF Medical Center,Oklahoma,no
10421,Massachusetts General Hospital,Iowa,yes
10422,Hospitals of the University of Pennsylvania,PennsylvaniaRhode Island,no
10423,Ronald Reagan UCLA Medical Center,Louisiana,yes
10424,UCLA Medical Center,Oklahoma,yes
10425,New York-Presbyterian Hospital,Ohio,no
10426,Northwestern Memorial Hospital,South Dakota,yes
10427,Duke University Hospital,Nevada,no
10428,UCSF Medical Center,New Hampshire,yes
10429,Cleveland Clinic Fairview Hospital,Oklahoma,yes
10430,Massachusetts General Hospital,PennsylvaniaRhode Island,yes
10431,University of Wisconsin Hospital,California,yes
10432,Mayo Clinic,Iowa,no
10433,Hospitals of the University of Pennsylvania,New Jersey,yes
10434,Hospitals of the University of Pennsylvania,Washington,yes
10435,Mayo Clinic,Mississippi,yes
10436,Stanford Health Care-Stanford Hospital,New Hampshire,yes
10437,Mayo Clinic,Wyoming,no
10438,Mayo Clinic - Phoenix,Maine,yes
10439,Cleveland Clinic,IllinoisIndiana,no
10440,Cedars-Sinai Medical Center,California,no
10441,Mayo Clinic,New Jersey,yes
10442,Hospitals of the University of Pennsylvania,Arkansas,no
10443,Ronald Reagan UCLA Medical Center,New York,yes
10444,Duke University Hospital,Florida,yes
10445,University of Michigan Hospitals,Vermont,no
10446,Mayo Clinic,Ohio,yes
10447,Cedars-Sinai Medical Center,Wyoming,yes
10448,Cleveland Clinic,Wyoming,no
10449,NYU Langone Hospital,New Mexico,yes
10450,Stanford Health Care-Stanford Hospital,South Carolina,yes
10451,UCLA Medical Center,Wisconsin,yes
10452,University of Michigan Hospitals,PennsylvaniaRhode Island,no
10453,UCLA Medical Center,Mississippi,no
10454,Mayo Clinic - Phoenix,Kentucky,yes
10455,Cleveland Clinic Fairview Hospital,Colorado,no
10456,Mayo Clinic - Phoenix,South Dakota,yes
10457,Northwestern Memorial Hospital,Maryland,yes
10458,University of Wisconsin Hospital,Washington,no
10459,Northwestern Memorial Hospital,New York,yes
10460,University of Michigan Hospitals,South Dakota,no
10461,Cedars-Sinai Medical Center,Nevada,no
10462,Northwestern Memorial Hospital,Idaho,no
10463,NYU Langone Hospital,West Virginia,yes
10464,Cleveland Clinic,MontanaNebraska,no
10465,Cleveland Clinic Fairview Hospital,Vermont,yes
10466,Mayo Clinic,Arizona,no
10467,The Johns Hopkins Hospital,Utah,yes
10468,UCSF Medical Center,Missouri,yes
10469,Duke University Hospital,Delaware,yes
10470,Northwestern Memorial Hospital,New Jersey,yes
10471,Stanford Health Care-Stanford Hospital,Vermont,yes
10472,Northwestern Memorial Hospital,Michigan,no
10473,NYU Langone Hospital,California,no
10474,Hospitals of the University of Pennsylvania,Georgia,no
10475,UCLA Medical Center,MontanaNebraska,no
10476,NYU Langone Hospital,Iowa,yes
10477,UCLA Medical Center,Utah,no
10478,The Mount Sinai Hospital,Connecticut,no
10479,Massachusetts General Hospital,IllinoisIndiana,no
10480,Brigham And Women's Hospital,South Dakota,no
10481,Northwestern Memorial Hospital,Washington,no
10482,University of Michigan Hospitals,Georgia,yes
10483,University of Wisconsin Hospital,North Carolina,no
10484,Cedars-Sinai Medical Center,Missouri,yes
10485,Duke University Hospital,Wyoming,no
10486,Northwestern Memorial Hospital,North Dakota,no
10487,The Mount Sinai Hospital,Utah,no
10488,Cleveland Clinic Fairview Hospital,Texas,no
10489,Brigham And Women's Hospital,Vermont,no
10490,NYU Langone Hospital,Louisiana,yes
10491,New York-Presbyterian Hospital,Idaho,yes
10492,Stanford Health Care-Stanford Hospital,Massachusetts,yes
10493,Cleveland Clinic Fairview Hospital,North Carolina,no
10494,Mayo Clinic,Oklahoma,yes
10495,The Johns Hopkins Hospital,New Hampshire,yes
10496,Mayo Clinic,IllinoisIndiana,yes
10497,Northwestern Memorial Hospital,Virginia,yes
10498,Northwestern Memorial Hospital,Louisiana,yes
10499,Cleveland Clinic,Colorado,no
10500,Cedars-Sinai Medical Center,Maine,yes
10501,The Johns Hopkins Hospital,West Virginia,no
10502,NYU Langone Hospital,Massachusetts,no
10503,Cleveland Clinic Fairview Hospital,Tennessee,no
10504,University of Wisconsin Hospital,Missouri,yes
10505,Hospitals of the University of Pennsylvania,IllinoisIndiana,yes
10506,The Mount Sinai Hospital,Delaware,no
10507,Cedars-Sinai Medical Center,Nevada,yes
10508,Mayo Clinic,Texas,no
10509,Brigham And Women's Hospital,South Carolina,yes
10510,University of Wisconsin Hospital,Hawaii,yes
10511,Brigham And Women's Hospital,Michigan,yes
10512,UCLA Medical Center,PennsylvaniaRhode Island,yes
10513,Brigham And Women's Hospital,Hawaii,yes
10514,Mayo Clinic - Phoenix,Iowa,yes
10515,Hospitals of the University of Pennsylvania,Georgia,yes
10516,Cleveland Clinic Fairview Hospital,Tennessee,no
10517,Mayo Clinic - Phoenix,MontanaNebraska,yes
10518,Northwestern Memorial Hospital,Alabama,yes
10519,Mayo Clinic - Phoenix,PennsylvaniaRhode Island,yes
10520,Stanford Health Care-Stanford Hospital,Ohio,no
10521,Massachusetts General Hospital,Arkansas,yes
10522,Stanford Health Care-Stanford Hospital,Utah,yes
10523,Massachusetts General Hospital,Minnesota,yes
10524,Cleveland Clinic,California,no
10525,New York-Presbyterian Hospital,Minnesota,no
10526,Duke University Hospital,Texas,yes
10527,The Mount Sinai Hospital,Virginia,no
10528,Mayo Clinic,Kentucky,no
10529,University of Michigan Hospitals,New Hampshire,yes
10530,Massachusetts General Hospital,West Virginia,no
10531,Cleveland Clinic Fairview Hospital,Iowa,yes
10532,Mayo Clinic,Tennessee,no
10533,Duke University Hospital,New Mexico,no
10534,The Johns Hopkins Hospital,Arkansas,no
10535,New York-Presbyterian Hospital,Louisiana,no
10536,UCSF Medical Center,PennsylvaniaRhode Island,yes
10537,Cleveland Clinic,New York,yes
10538,University of Wisconsin Hospital,New Hampshire,no
10539,Mayo Clinic,Minnesota,no
10540,Ronald Reagan UCLA Medical Center,Louisiana,yes
10541,The Mount Sinai Hospital,Ohio,no
10542,Duke University Hospital,Louisiana,no
10543,Hospitals of the University of Pennsylvania,PennsylvaniaRhode Island,no
10544,Mayo Clinic - Phoenix,Alaska,no
10545,NYU Langone Hospital,Arizona,no
10546,University of Wisconsin Hospital,Maine,no
10547,Hospitals of the University of Pennsylvania,Florida,no
10548,Ronald Reagan UCLA Medical Center,Nevada,yes
10549,New York-Presbyterian Hospital,Virginia,no
10550,Cedars-Sinai Medical Center,Hawaii,yes
10551,The Mount Sinai Hospital,Wyoming,yes
10552,Ronald Reagan UCLA Medical Center,Wyoming,yes
10553,New York-Presbyterian Hospital,Tennessee,yes
10554,Mayo Clinic - Phoenix,Louisiana,yes
10555,Hospitals of the University of Pennsylvania,Wisconsin,yes
10556,Brigham And Women's Hospital,Texas,no
10557,The Johns Hopkins Hospital,West Virginia,no
10558,The Johns Hopkins Hospital,Kentucky,no
10559,Hospitals of the University of Pennsylvania,Massachusetts,no
10560,Cleveland Clinic Fairview Hospital,Michigan,no
10561,The Johns Hopkins Hospital,Arizona,yes
10562,NYU Langone Hospital,Idaho,no
10563,University of Michigan Hospitals,North Dakota,no
10564,Hospitals of the University of Pennsylvania,Mississippi,no
10565,Cleveland Clinic Fairview Hospital,Arizona,no
10566,Northwestern Memorial Hospital,Connecticut,yes
10567,Hospitals of the University of Pennsylvania,Virginia,yes
10568,Duke University Hospital,Virginia,yes
10569,Brigham And Women's Hospital,PennsylvaniaRhode Island,no
10570,Stanford Health Care-Stanford Hospital,Washington,no
10571,Mayo Clinic - Phoenix,New York,yes
10572,Stanford Health Care-Stanford Hospital,Washington,yes
10573,Cleveland Clinic Fairview Hospital,New Mexico,no
10574,New York-Presbyterian Hospital,Vermont,no
10575,Northwestern Memorial Hospital,Maine,no
10576,Stanford Health Care-Stanford Hospital,South Dakota,yes
10577,The Mount Sinai Hospital,Kentucky,yes
10578,Mayo Clinic - Phoenix,Oklahoma,no
10579,Duke University Hospital,Washington,yes
10580,UCSF Medical Center,Minnesota,no
10581,Mayo Clinic,Georgia,no
10582,Mayo Clinic,Massachusetts,no
10583,Cedars-Sinai Medical Center,Maine,yes
10584,Hospitals of the University of Pennsylvania,Oklahoma,yes
10585,NYU Langone Hospital,Delaware,no
10586,The Mount Sinai Hospital,Minnesota,yes
10587,The Johns Hopkins Hospital,Mississippi,no
10588,NYU Langone Hospital,Colorado,no
10589,Cleveland Clinic,Missouri,yes
10590,Cleveland Clinic,Massachusetts,yes
10591,University of Wisconsin Hospital,Oregon,yes
10592,Duke University Hospital,Kentucky,no
10593,The Mount Sinai Hospital,Virginia,yes
10594,Brigham And Women's Hospital,Connecticut,yes
10595,University of Michigan Hospitals,Louisiana,no
10596,Duke University Hospital,Tennessee,yes
10597,The Mount Sinai Hospital,Arkansas,yes
10598,Cleveland Clinic,New Jersey,no
10599,Cleveland Clinic,Minnesota,no
10600,Massachusetts General Hospital,Oregon,no
10601,University of Wisconsin Hospital,Maryland,no
10602,Mayo Clinic - Phoenix,California,no
10603,Ronald Reagan UCLA Medical Center,South Dakota,no
10604,Northwestern Memorial Hospital,Washington,no
10605,University of Michigan Hospitals,Missouri,yes
10606,Ronald Reagan UCLA Medical Center,New Hampshire,no
10607,Mayo Clinic,Alaska,no
10608,Ronald Reagan UCLA Medical Center,Wisconsin,yes
10609,NYU Langone Hospital,Maine,yes
10610,UCLA Medical Center,Oklahoma,yes
10611,Massachusetts General Hospital,IllinoisIndiana,no
10612,Mayo Clinic,Oklahoma,no
10613,The Mount Sinai Hospital,Colorado,no
10614,The Johns Hopkins Hospital,Virginia,yes
10615,The Mount Sinai Hospital,Louisiana,yes
10616,The Johns Hopkins Hospital,Wyoming,yes
10617,UCLA Medical Center,Maryland,yes
10618,Cleveland Clinic,New Mexico,no
10619,Mayo Clinic - Phoenix,Mississippi,yes
10620,Cedars-Sinai Medical Center,Virginia,no
10621,The Mount Sinai Hospital,PennsylvaniaRhode Island,no
10622,Cedars-Sinai Medical Center,Maryland,yes
10623,Cleveland Clinic Fairview Hospital,North Dakota,no
10624,Stanford Health Care-Stanford Hospital,South Carolina,no
10625,Mayo Clinic,Idaho,yes
10626,Brigham And Women's Hospital,Oregon,yes
10627,Northwestern Memorial Hospital,Maine,yes
10628,Mayo Clinic - Phoenix,Wyoming,no
10629,Massachusetts General Hospital,Oklahoma,no
10630,Duke University Hospital,Georgia,yes
10631,Cleveland Clinic Fairview Hospital,Arizona,yes
10632,Northwestern Memorial Hospital,Louisiana,yes
10633,Cleveland Clinic Fairview Hospital,Delaware,yes
10634,University of Wisconsin Hospital,South Carolina,no
10635,Mayo Clinic,Vermont,no
10636,Cleveland Clinic Fairview Hospital,Ohio,no
10637,Duke University Hospital,California,yes
10638,Northwestern Memorial Hospital,North Dakota,yes
10639,NYU Langone Hospital,Alaska,yes
10640,Duke University Hospital,PennsylvaniaRhode Island,yes
10641,Massachusetts General Hospital,Missouri,no
10642,Duke University Hospital,Arizona,no
10643,The Mount Sinai Hospital,Nevada,no
10644,Ronald Reagan UCLA Medical Center,Alabama,yes
10645,Cleveland Clinic Fairview Hospital,Washington,yes
10646,University of Wisconsin Hospital,Nevada,yes
10647,The Johns Hopkins Hospital,New Hampshire,no
10648,Stanford Health Care-Stanford Hospital,Florida,no
10649,Mayo Clinic,Nevada,yes
10650,Cleveland Clinic,Kentucky,no
10651,Mayo Clinic,Kansas,yes
10652,Stanford Health Care-Stanford Hospital,Michigan,yes
10653,Hospitals of the University of Pennsylvania,New Hampshire,no
10654,Stanford Health Care-Stanford Hospital,Virginia,yes
10655,Ronald Reagan UCLA Medical Center,Idaho,yes
10656,Cleveland Clinic,Wisconsin,no
10657,Duke University Hospital,Maryland,yes
10658,NYU Langone Hospital,North Carolina,no
10659,NYU Langone Hospital,Virginia,yes
10660,Stanford Health Care-Stanford Hospital,Oregon,no
10661,Cleveland Clinic Fairview Hospital,Texas,no
10662,Stanford Health Care-Stanford Hospital,West Virginia,yes
10663,Duke University Hospital,Oklahoma,no
10664,The Johns Hopkins Hospital,Georgia,no
10665,University of Michigan Hospitals,California,no
10666,UCSF Medical Center,Arkansas,yes
10667,The Johns Hopkins Hospital,North Dakota,yes
10668,NYU Langone Hospital,North Dakota,yes
10669,UCSF Medical Center,Tennessee,yes
10670,UCLA Medical Center,Texas,yes
10671,University of Wisconsin Hospital,Colorado,no
10672,NYU Langone Hospital,Delaware,yes
10673,University of Wisconsin Hospital,South Dakota,yes
10674,Massachusetts General Hospital,North Carolina,no
10675,Cedars-Sinai Medical Center,Alabama,no
10676,Mayo Clinic - Phoenix,Mississippi,yes
10677,UCSF Medical Center,Kansas,yes
10678,Mayo Clinic - Phoenix,North Carolina,no
10679,University of Michigan Hospitals,Vermont,no
10680,University of Wisconsin Hospital,Missouri,no
10681,Massachusetts General Hospital,New Mexico,no
10682,Cedars-Sinai Medical Center,South Dakota,yes
10683,Brigham And Women's Hospital,Connecticut,no
10684,Brigham And Women's Hospital,Louisiana,yes
10685,Northwestern Memorial Hospital,Utah,no
10686,Ronald Reagan UCLA Medical Center,Minnesota,no
10687,University of Wisconsin Hospital,Iowa,no
10688,UCSF Medical Center,New York,no
10689,Cleveland Clinic,New York,yes
10690,New York-Presbyterian Hospital,Oklahoma,yes
10691,Cleveland Clinic Fairview Hospital,Georgia,no
10692,Stanford Health Care-Stanford Hospital,Missouri,no
10693,UCLA Medical Center,Virginia,no
10694,UCSF Medical Center,Wyoming,yes
10695,Mayo Clinic,North Dakota,yes
10696,The Johns Hopkins Hospital,Idaho,no
10697,UCLA Medical Center,Virginia,yes
10698,UCLA Medical Center,Texas,yes
10699,New York-Presbyterian Hospital,New Jersey,yes
10700,Hospitals of the University of Pennsylvania,New Mexico,yes
10701,University of Michigan Hospitals,Kansas,yes
10702,Northwestern Memorial Hospital,Minnesota,yes
10703,UCLA Medical Center,Massachusetts,yes
10704,Massachusetts General Hospital,MontanaNebraska,yes
10705,Northwestern Memorial Hospital,Oregon,no
10706,Brigham And Women's Hospital,Arizona,yes
10707,Cleveland Clinic,Michigan,no
10708,University of Wisconsin Hospital,Mississippi,no
10709,Mayo Clinic - Phoenix,Georgia,no
10710,Brigham And Women's Hospital,Nevada,no
10711,Ronald Reagan UCLA Medical Center,Iowa,no
10712,Massachusetts General Hospital,Florida,yes
10713,Stanford Health Care-Stanford Hospital,Missouri,no
10714,Stanford Health Care-Stanford Hospital,Tennessee,yes
10715,Brigham And Women's Hospital,Delaware,no
10716,NYU Langone Hospital,California,no
10717,Cleveland Clinic Fairview Hospital,Kentucky,no
10718,UCSF Medical Center,North Carolina,no
10719,The Mount Sinai Hospital,Oregon,yes
10720,Stanford Health Care-Stanford Hospital,PennsylvaniaRhode Island,no
10721,University of Michigan Hospitals,Minnesota,yes
10722,The Mount Sinai Hospital,Iowa,no
10723,Massachusetts General Hospital,Washington,no
10724,Brigham And Women's Hospital,Georgia,yes
10725,Cedars-Sinai Medical Center,Wisconsin,yes
10726,The Johns Hopkins Hospital,Tennessee,yes
10727,Brigham And Women's Hospital,Iowa,no
10728,Hospitals of the University of Pennsylvania,Alabama,yes
10729,University of Wisconsin Hospital,Arizona,yes
10730,Mayo Clinic - Phoenix,Nevada,no
10731,University of Michigan Hospitals,Alabama,no
10732,Brigham And Women's Hospital,IllinoisIndiana,no
10733,Massachusetts General Hospital,Florida,yes
10734,Cleveland Clinic,Minnesota,yes
10735,New York-Presbyterian Hospital,Massachusetts,yes
10736,The Mount Sinai Hospital,Idaho,yes
10737,Northwestern Memorial Hospital,Florida,yes
10738,Cleveland Clinic Fairview Hospital,Vermont,yes
10739,The Mount Sinai Hospital,Washington,no
10740,Brigham And Women's Hospital,Georgia,no
10741,University of Michigan Hospitals,West Virginia,yes
10742,University of Wisconsin Hospital,Wyoming,yes
10743,University of Wisconsin Hospital,South Carolina,no
10744,Stanford Health Care-Stanford Hospital,Maine,no
10745,Northwestern Memorial Hospital,Maine,no
10746,Hospitals of the University of Pennsylvania,Tennessee,yes
10747,The Johns Hopkins Hospital,Maine,no
10748,NYU Langone Hospital,Maine,yes
10749,NYU Langone Hospital,Utah,yes
10750,Ronald Reagan UCLA Medical Center,Wisconsin,no
10751,UCSF Medical Center,Utah,yes
10752,NYU Langone Hospital,Texas,no
10753,Hospitals of the University of Pennsylvania,West Virginia,yes
10754,New York-Presbyterian Hospital,Massachusetts,no
10755,Mayo Clinic - Phoenix,Nevada,no
10756,The Johns Hopkins Hospital,Utah,no
10757,Massachusetts General Hospital,MontanaNebraska,yes
10758,The Johns Hopkins Hospital,Kentucky,yes
10759,Cleveland Clinic Fairview Hospital,Kansas,no
10760,Duke University Hospital,Delaware,yes
10761,NYU Langone Hospital,New York,no
10762,Mayo Clinic,Kentucky,no
10763,UCSF Medical Center,Tennessee,no
10764,Cedars-Sinai Medical Center,North Carolina,yes
10765,Hospitals of the University of Pennsylvania,Oklahoma,yes
10766,Hospitals of the University of Pennsylvania,Ohio,yes
10767,NYU Langone Hospital,Washington,no
10768,Cleveland Clinic,Wyoming,yes
10769,The Johns Hopkins Hospital,Minnesota,yes
10770,University of Wisconsin Hospital,New Mexico,no
10771,University of Michigan Hospitals,Maine,no
10772,Stanford Health Care-Stanford Hospital,Massachusetts,yes
10773,Brigham And Women's Hospital,New Mexico,no
10774,NYU Langone Hospital,California,yes
10775,Brigham And Women's Hospital,Maine,yes
10776,University of Michigan Hospitals,Alaska,yes
